study_id,species,cluster,level1_anno,level2_anno,count,celltype
Ma,chimp,InN VIP MDGA1,Neuron,CGE InN,129,Ma_chimp|InN VIP MDGA1
Ma,chimp,InN VIP MEGF11 LHFP,Neuron,CGE InN,546,Ma_chimp|InN VIP MEGF11 LHFP
Ma,chimp,InN VIP PENK,Neuron,CGE InN,205,Ma_chimp|InN VIP PENK
Ma,chimp,InN VIP SCML4,Neuron,CGE InN,666,Ma_chimp|InN VIP SCML4
Ma,chimp,L2-3 CUX2 ACVR1C INHBA,Neuron,ExN,2621,Ma_chimp|L2-3 CUX2 ACVR1C INHBA
Ma,chimp,L2-3 CUX2 ACVR1C THSD7A,Neuron,ExN,9956,Ma_chimp|L2-3 CUX2 ACVR1C THSD7A
Ma,chimp,L2-3 CUX2 ARHGAP18,Neuron,ExN,117,Ma_chimp|L2-3 CUX2 ARHGAP18
Ma,chimp,L2-3 CUX2 NTNG1 COL5A2,Neuron,ExN,4004,Ma_chimp|L2-3 CUX2 NTNG1 COL5A2
Ma,chimp,L2-3 CUX2 NTNG1 PALMD,Neuron,ExN,4280,Ma_chimp|L2-3 CUX2 NTNG1 PALMD
Ma,chimp,L2-3 CUX2 NTNG1 PLCH1,Neuron,ExN,1431,Ma_chimp|L2-3 CUX2 NTNG1 PLCH1
Ma,chimp,L2-3 CUX2 PLCXD3,Neuron,ExN,62,Ma_chimp|L2-3 CUX2 PLCXD3
Ma,chimp,L2-4 CUX2 RORB CLMN,Neuron,ExN,1787,Ma_chimp|L2-4 CUX2 RORB CLMN
Ma,chimp,L3-5 RORB GABRG1 KCNH7,Neuron,ExN,907,Ma_chimp|L3-5 RORB GABRG1 KCNH7
Ma,chimp,L3-5 RORB GABRG1 PLCH1,Neuron,ExN,926,Ma_chimp|L3-5 RORB GABRG1 PLCH1
Ma,chimp,L3-5 RORB GABRG1 PTPRO,Neuron,ExN,792,Ma_chimp|L3-5 RORB GABRG1 PTPRO
Ma,chimp,L3-5 RORB MKX DCC,Neuron,ExN,2362,Ma_chimp|L3-5 RORB MKX DCC
Ma,chimp,L3-5 RORB MKX GALR1,Neuron,ExN,694,Ma_chimp|L3-5 RORB MKX GALR1
Ma,chimp,L3-5 RORB MKX GRIN3A,Neuron,ExN,2730,Ma_chimp|L3-5 RORB MKX GRIN3A
Ma,chimp,L3-5 RORB MKX SCN5A,Neuron,ExN,376,Ma_chimp|L3-5 RORB MKX SCN5A
Ma,chimp,L3-5 RORB PCBP3 ARHGAP15,Neuron,ExN,357,Ma_chimp|L3-5 RORB PCBP3 ARHGAP15
Ma,chimp,L3-5 RORB PCBP3 IL1RAPL2,Neuron,ExN,683,Ma_chimp|L3-5 RORB PCBP3 IL1RAPL2
Ma,chimp,L3-5 RORB PCBP3 LINGO2,Neuron,ExN,1101,Ma_chimp|L3-5 RORB PCBP3 LINGO2
Ma,chimp,L3-5 RORB TNNT2 PRRX1,Neuron,ExN,347,Ma_chimp|L3-5 RORB TNNT2 PRRX1
Ma,chimp,L3-5 RORB TNNT2 TSHZ2,Neuron,ExN,824,Ma_chimp|L3-5 RORB TNNT2 TSHZ2
Ma,chimp,L5 FEZF2 BCL11B POU3F1,Neuron,ExN,364,Ma_chimp|L5 FEZF2 BCL11B POU3F1
Ma,chimp,L5-6 FEZF2 NXPH2 CDH8,Neuron,ExN,730,Ma_chimp|L5-6 FEZF2 NXPH2 CDH8
Ma,chimp,L5-6 FEZF2 NXPH2 GPC5,Neuron,ExN,334,Ma_chimp|L5-6 FEZF2 NXPH2 GPC5
Ma,chimp,L5-6 FEZF2 NXPH2 GRIK1,Neuron,ExN,295,Ma_chimp|L5-6 FEZF2 NXPH2 GRIK1
Ma,chimp,L5-6 FEZF2 NXPH2 SORCS3,Neuron,ExN,195,Ma_chimp|L5-6 FEZF2 NXPH2 SORCS3
Ma,chimp,L6 FEZF2 AMOTL1 CDH6,Neuron,ExN,235,Ma_chimp|L6 FEZF2 AMOTL1 CDH6
Ma,chimp,L6 FEZF2 DCBLD1 MITF,Neuron,ExN,309,Ma_chimp|L6 FEZF2 DCBLD1 MITF
Ma,chimp,L6 FEZF2 EYA1,Neuron,ExN,57,Ma_chimp|L6 FEZF2 EYA1
Ma,chimp,L6 FEZF2 HCRTR2 THSD7B,Neuron,ExN,66,Ma_chimp|L6 FEZF2 HCRTR2 THSD7B
Ma,chimp,L6 FEZF2 NPFFR2 KCNK2,Neuron,ExN,602,Ma_chimp|L6 FEZF2 NPFFR2 KCNK2
Ma,chimp,L6 FEZF2 NPFFR2 TPD52L1,Neuron,ExN,892,Ma_chimp|L6 FEZF2 NPFFR2 TPD52L1
Ma,chimp,L6 FEZF2 SYT6 CDH9,Neuron,ExN,812,Ma_chimp|L6 FEZF2 SYT6 CDH9
Ma,chimp,L6 FEZF2 SYT6 ERBB4,Neuron,ExN,506,Ma_chimp|L6 FEZF2 SYT6 ERBB4
Ma,chimp,L6 FEZF2 SYT6 PTPRT,Neuron,ExN,651,Ma_chimp|L6 FEZF2 SYT6 PTPRT
Ma,chimp,L6 FEZF2 SYT6 SULF1,Neuron,ExN,129,Ma_chimp|L6 FEZF2 SYT6 SULF1
Ma,chimp,L6 OPRK1 SMYD1 ADAMTS17,Neuron,ExN,144,Ma_chimp|L6 OPRK1 SMYD1 ADAMTS17
Ma,chimp,L6 OPRK1 SMYD1 KCND2,Neuron,ExN,476,Ma_chimp|L6 OPRK1 SMYD1 KCND2
Ma,chimp,L6 OPRK1 SMYD1 SNTB1,Neuron,ExN,414,Ma_chimp|L6 OPRK1 SMYD1 SNTB1
Ma,chimp,L6 OPRK1 SMYD1 TSHZ2,Neuron,ExN,302,Ma_chimp|L6 OPRK1 SMYD1 TSHZ2
Ma,chimp,L6 OPRK1 THEMIS RGS6,Neuron,ExN,2358,Ma_chimp|L6 OPRK1 THEMIS RGS6
Ma,chimp,Macro F13A1 COLEC12,Non-neuron,Immune,167,Ma_chimp|Macro F13A1 COLEC12
Ma,chimp,Micro P2RY12 APBB1IP,Non-neuron,Immune,5679,Ma_chimp|Micro P2RY12 APBB1IP
Ma,chimp,Micro P2RY12 GLDN,Non-neuron,Immune,69,Ma_chimp|Micro P2RY12 GLDN
Ma,chimp,Myeloid LSP1 LYZ,Non-neuron,Immune,242,Ma_chimp|Myeloid LSP1 LYZ
Ma,chimp,OPC PDGFRA PCDH15,Non-neuron,OPC,5250,Ma_chimp|OPC PDGFRA PCDH15
Ma,chimp,Oligo MOG CDH7,Non-neuron,Oligo,4,Ma_chimp|Oligo MOG CDH7
Ma,chimp,Oligo MOG FRY,Non-neuron,Oligo,255,Ma_chimp|Oligo MOG FRY
Ma,chimp,Oligo MOG GSN,Non-neuron,Oligo,2351,Ma_chimp|Oligo MOG GSN
Ma,chimp,Oligo MOG OPALIN,Non-neuron,Oligo,43451,Ma_chimp|Oligo MOG OPALIN
Ma,chimp,PC P2RY14 GRM8,Non-neuron,Vascular,4192,Ma_chimp|PC P2RY14 GRM8
Ma,chimp,RB HBA1 HBB,Non-neuron,Other,134,Ma_chimp|RB HBA1 HBB
Ma,chimp,SMC ACTA2 CNN1,Non-neuron,Vascular,906,Ma_chimp|SMC ACTA2 CNN1
Ma,chimp,SMC ACTA2 CRISPLD2,Non-neuron,Vascular,114,Ma_chimp|SMC ACTA2 CRISPLD2
Ma,chimp,SMC ACTA2 CYP1B1,Non-neuron,Vascular,812,Ma_chimp|SMC ACTA2 CYP1B1
Ma,chimp,T SKAP1 CD247,Non-neuron,Immune,233,Ma_chimp|T SKAP1 CD247
Ma,chimp,VLMC COL1A2 SLC13A3,Non-neuron,Vascular,350,Ma_chimp|VLMC COL1A2 SLC13A3
Ma,chimp,VLMC COL1A2 VLMCA8,Non-neuron,Vascular,521,Ma_chimp|VLMC COL1A2 VLMCA8
Ma,chimp,VLMC SLC47A1 SLC4A4,Non-neuron,Vascular,340,Ma_chimp|VLMC SLC47A1 SLC4A4
Ma,rhesus,Astro AQP4 SLC1A2,Non-neuron,Astrocyte,8903,Ma_rhesus|Astro AQP4 SLC1A2
Ma,rhesus,Astro GFAP AQP1,Non-neuron,Astrocyte,595,Ma_rhesus|Astro GFAP AQP1
Ma,rhesus,Astro GFAP FABP7,Non-neuron,Astrocyte,1435,Ma_rhesus|Astro GFAP FABP7
Ma,rhesus,B EBF1 IGKC,Non-neuron,Immune,6,Ma_rhesus|B EBF1 IGKC
Ma,rhesus,COP GPR17 SOX4,Non-neuron,OPC,110,Ma_rhesus|COP GPR17 SOX4
Ma,rhesus,Endo CLDN5 DKK2,Non-neuron,Vascular,187,Ma_rhesus|Endo CLDN5 DKK2
Ma,rhesus,Endo CLDN5 IL1R1,Non-neuron,Vascular,423,Ma_rhesus|Endo CLDN5 IL1R1
Ma,rhesus,Endo CLDN5 SLC7A5,Non-neuron,Vascular,3846,Ma_rhesus|Endo CLDN5 SLC7A5
Ma,rhesus,InN ADARB2 CADPS2,Neuron,CGE InN,125,Ma_rhesus|InN ADARB2 CADPS2
Ma,rhesus,InN ADARB2 CALCR,Neuron,CGE InN,118,Ma_rhesus|InN ADARB2 CALCR
Ma,rhesus,InN ADARB2 COL5A2,Neuron,CGE InN,455,Ma_rhesus|InN ADARB2 COL5A2
Ma,rhesus,InN ADARB2 FAM19A1,Neuron,CGE InN,576,Ma_rhesus|InN ADARB2 FAM19A1
Ma,rhesus,InN ADARB2 PALMD,Neuron,CGE InN,54,Ma_rhesus|InN ADARB2 PALMD
Ma,rhesus,InN ADARB2 RGS10,Neuron,CGE InN,274,Ma_rhesus|InN ADARB2 RGS10
Ma,rhesus,InN ADARB2 SFRP2,Neuron,CGE InN,226,Ma_rhesus|InN ADARB2 SFRP2
Ma,rhesus,InN LAMP5 ADAMTS20,Neuron,CGE InN,246,Ma_rhesus|InN LAMP5 ADAMTS20
Ma,rhesus,InN LAMP5 BMP7,Neuron,CGE InN,1032,Ma_rhesus|InN LAMP5 BMP7
Ma,rhesus,InN LAMP5 LHX6 PROX1,Neuron,CGE InN,513,Ma_rhesus|InN LAMP5 LHX6 PROX1
Ma,rhesus,InN LAMP5 LHX6 TAC1,Neuron,CGE InN,483,Ma_rhesus|InN LAMP5 LHX6 TAC1
Ma,rhesus,InN LAMP5 MEIS2,Neuron,CGE InN,115,Ma_rhesus|InN LAMP5 MEIS2
Ma,rhesus,InN LAMP5 RELN,Neuron,CGE InN,585,Ma_rhesus|InN LAMP5 RELN
Ma,rhesus,InN LHX6 HGF STON2,Neuron,MGE InN,209,Ma_rhesus|InN LHX6 HGF STON2
Ma,rhesus,InN PVALB ANOS1,Neuron,MGE InN,1632,Ma_rhesus|InN PVALB ANOS1
Ma,rhesus,InN PVALB GRIN2C,Neuron,MGE InN,447,Ma_rhesus|InN PVALB GRIN2C
Ma,rhesus,InN PVALB HPSE,Neuron,MGE InN,1002,Ma_rhesus|InN PVALB HPSE
Ma,rhesus,InN PVALB PDE3A,Neuron,MGE InN,700,Ma_rhesus|InN PVALB PDE3A
Ma,rhesus,InN PVALB PIEZO2,Neuron,MGE InN,1127,Ma_rhesus|InN PVALB PIEZO2
Ma,rhesus,InN PVALB PRKCH,Neuron,MGE InN,298,Ma_rhesus|InN PVALB PRKCH
Ma,rhesus,InN PVALB SNTB1,Neuron,MGE InN,403,Ma_rhesus|InN PVALB SNTB1
Ma,rhesus,InN PVALB SYT2,Neuron,MGE InN,247,Ma_rhesus|InN PVALB SYT2
Ma,rhesus,InN SST ADAMTSL1,Neuron,MGE InN,542,Ma_rhesus|InN SST ADAMTSL1
Ma,rhesus,InN SST ADRA1D,Neuron,MGE InN,192,Ma_rhesus|InN SST ADRA1D
Ma,rhesus,InN SST ANKRD33B,Neuron,MGE InN,80,Ma_rhesus|InN SST ANKRD33B
Ma,rhesus,InN SST FREM1,Neuron,MGE InN,853,Ma_rhesus|InN SST FREM1
Ma,rhesus,InN SST HGF GABRQ,Neuron,MGE InN,99,Ma_rhesus|InN SST HGF GABRQ
Ma,rhesus,InN SST HS3ST5,Neuron,MGE InN,491,Ma_rhesus|InN SST HS3ST5
Ma,rhesus,InN SST HTR2C,Neuron,MGE InN,571,Ma_rhesus|InN SST HTR2C
Ma,rhesus,InN SST KLHL14,Neuron,MGE InN,438,Ma_rhesus|InN SST KLHL14
Ma,rhesus,InN SST NPY,Neuron,MGE InN,88,Ma_rhesus|InN SST NPY
Ma,rhesus,InN SST PLPP4,Neuron,MGE InN,356,Ma_rhesus|InN SST PLPP4
Ma,rhesus,InN SST STK32A,Neuron,MGE InN,961,Ma_rhesus|InN SST STK32A
Ma,rhesus,InN SST THSD7B,Neuron,MGE InN,542,Ma_rhesus|InN SST THSD7B
Ma,rhesus,InN SST TRPC7,Neuron,MGE InN,795,Ma_rhesus|InN SST TRPC7
Ma,rhesus,InN VIP ADAM12,Neuron,CGE InN,425,Ma_rhesus|InN VIP ADAM12
Ma,rhesus,InN VIP CLSTN2,Neuron,CGE InN,871,Ma_rhesus|InN VIP CLSTN2
Ma,rhesus,InN VIP EGF,Neuron,CGE InN,298,Ma_rhesus|InN VIP EGF
Ma,rhesus,InN VIP EXPH5,Neuron,CGE InN,666,Ma_rhesus|InN VIP EXPH5
Ma,rhesus,InN VIP FREM2,Neuron,CGE InN,450,Ma_rhesus|InN VIP FREM2
Ma,rhesus,InN VIP HS3ST3B1,Neuron,CGE InN,1040,Ma_rhesus|InN VIP HS3ST3B1
Ma,rhesus,InN VIP MDGA1,Neuron,CGE InN,133,Ma_rhesus|InN VIP MDGA1
Ma,rhesus,InN VIP MEGF11 LHFP,Neuron,CGE InN,461,Ma_rhesus|InN VIP MEGF11 LHFP
Ma,rhesus,InN VIP PENK,Neuron,CGE InN,104,Ma_rhesus|InN VIP PENK
Ma,rhesus,InN VIP SCML4,Neuron,CGE InN,516,Ma_rhesus|InN VIP SCML4
Ma,rhesus,L2-3 CUX2 ACVR1C INHBA,Neuron,ExN,1668,Ma_rhesus|L2-3 CUX2 ACVR1C INHBA
Ma,rhesus,L2-3 CUX2 ACVR1C THSD7A,Neuron,ExN,9907,Ma_rhesus|L2-3 CUX2 ACVR1C THSD7A
Ma,rhesus,L2-3 CUX2 ARHGAP18,Neuron,ExN,62,Ma_rhesus|L2-3 CUX2 ARHGAP18
Ma,rhesus,L2-3 CUX2 NTNG1 COL5A2,Neuron,ExN,3343,Ma_rhesus|L2-3 CUX2 NTNG1 COL5A2
Ma,rhesus,L2-3 CUX2 NTNG1 PALMD,Neuron,ExN,3889,Ma_rhesus|L2-3 CUX2 NTNG1 PALMD
Ma,rhesus,L2-3 CUX2 NTNG1 PLCH1,Neuron,ExN,1502,Ma_rhesus|L2-3 CUX2 NTNG1 PLCH1
Ma,rhesus,L2-3 CUX2 PLCXD3,Neuron,ExN,84,Ma_rhesus|L2-3 CUX2 PLCXD3
Ma,rhesus,L2-4 CUX2 RORB CLMN,Neuron,ExN,1382,Ma_rhesus|L2-4 CUX2 RORB CLMN
Ma,rhesus,L3-5 RORB GABRG1 KCNH7,Neuron,ExN,1249,Ma_rhesus|L3-5 RORB GABRG1 KCNH7
Ma,rhesus,L3-5 RORB GABRG1 PLCH1,Neuron,ExN,469,Ma_rhesus|L3-5 RORB GABRG1 PLCH1
Ma,rhesus,L3-5 RORB GABRG1 PTPRO,Neuron,ExN,1187,Ma_rhesus|L3-5 RORB GABRG1 PTPRO
Ma,rhesus,L3-5 RORB MKX DCC,Neuron,ExN,2607,Ma_rhesus|L3-5 RORB MKX DCC
Ma,rhesus,L3-5 RORB MKX GALR1,Neuron,ExN,886,Ma_rhesus|L3-5 RORB MKX GALR1
Ma,rhesus,L3-5 RORB MKX GRIN3A,Neuron,ExN,2810,Ma_rhesus|L3-5 RORB MKX GRIN3A
Ma,rhesus,L3-5 RORB MKX SCN5A,Neuron,ExN,576,Ma_rhesus|L3-5 RORB MKX SCN5A
Ma,rhesus,L3-5 RORB PCBP3 ARHGAP15,Neuron,ExN,606,Ma_rhesus|L3-5 RORB PCBP3 ARHGAP15
Ma,rhesus,L3-5 RORB PCBP3 IL1RAPL2,Neuron,ExN,981,Ma_rhesus|L3-5 RORB PCBP3 IL1RAPL2
Ma,rhesus,L3-5 RORB PCBP3 LINGO2,Neuron,ExN,1508,Ma_rhesus|L3-5 RORB PCBP3 LINGO2
Ma,rhesus,L3-5 RORB TNNT2 PRRX1,Neuron,ExN,390,Ma_rhesus|L3-5 RORB TNNT2 PRRX1
Ma,rhesus,L3-5 RORB TNNT2 TSHZ2,Neuron,ExN,1234,Ma_rhesus|L3-5 RORB TNNT2 TSHZ2
Ma,rhesus,L5 FEZF2 BCL11B POU3F1,Neuron,ExN,384,Ma_rhesus|L5 FEZF2 BCL11B POU3F1
Ma,rhesus,L5-6 FEZF2 NXPH2 CDH8,Neuron,ExN,750,Ma_rhesus|L5-6 FEZF2 NXPH2 CDH8
Ma,rhesus,L5-6 FEZF2 NXPH2 GPC5,Neuron,ExN,375,Ma_rhesus|L5-6 FEZF2 NXPH2 GPC5
Ma,rhesus,L5-6 FEZF2 NXPH2 GRIK1,Neuron,ExN,294,Ma_rhesus|L5-6 FEZF2 NXPH2 GRIK1
Ma,rhesus,L5-6 FEZF2 NXPH2 SORCS3,Neuron,ExN,248,Ma_rhesus|L5-6 FEZF2 NXPH2 SORCS3
Ma,rhesus,L6 FEZF2 AMOTL1 CDH6,Neuron,ExN,355,Ma_rhesus|L6 FEZF2 AMOTL1 CDH6
Ma,rhesus,L6 FEZF2 DCBLD1 MITF,Neuron,ExN,458,Ma_rhesus|L6 FEZF2 DCBLD1 MITF
Ma,rhesus,L6 FEZF2 EYA1,Neuron,ExN,37,Ma_rhesus|L6 FEZF2 EYA1
Ma,rhesus,L6 FEZF2 HCRTR2 THSD7B,Neuron,ExN,186,Ma_rhesus|L6 FEZF2 HCRTR2 THSD7B
Ma,rhesus,L6 FEZF2 NPFFR2 KCNK2,Neuron,ExN,718,Ma_rhesus|L6 FEZF2 NPFFR2 KCNK2
Ma,rhesus,L6 FEZF2 NPFFR2 TPD52L1,Neuron,ExN,1194,Ma_rhesus|L6 FEZF2 NPFFR2 TPD52L1
Ma,rhesus,L6 FEZF2 SYT6 CDH9,Neuron,ExN,957,Ma_rhesus|L6 FEZF2 SYT6 CDH9
Ma,rhesus,L6 FEZF2 SYT6 ERBB4,Neuron,ExN,661,Ma_rhesus|L6 FEZF2 SYT6 ERBB4
Ma,rhesus,L6 FEZF2 SYT6 PTPRT,Neuron,ExN,1284,Ma_rhesus|L6 FEZF2 SYT6 PTPRT
Ma,rhesus,L6 FEZF2 SYT6 SULF1,Neuron,ExN,268,Ma_rhesus|L6 FEZF2 SYT6 SULF1
Ma,rhesus,L6 OPRK1 SMYD1 ADAMTS17,Neuron,ExN,72,Ma_rhesus|L6 OPRK1 SMYD1 ADAMTS17
Ma,rhesus,L6 OPRK1 SMYD1 KCND2,Neuron,ExN,373,Ma_rhesus|L6 OPRK1 SMYD1 KCND2
Ma,rhesus,L6 OPRK1 SMYD1 SNTB1,Neuron,ExN,328,Ma_rhesus|L6 OPRK1 SMYD1 SNTB1
Ma,rhesus,L6 OPRK1 SMYD1 TSHZ2,Neuron,ExN,254,Ma_rhesus|L6 OPRK1 SMYD1 TSHZ2
Ma,rhesus,L6 OPRK1 THEMIS RGS6,Neuron,ExN,4141,Ma_rhesus|L6 OPRK1 THEMIS RGS6
Ma,rhesus,Macro F13A1 COLEC12,Non-neuron,Immune,688,Ma_rhesus|Macro F13A1 COLEC12
Ma,rhesus,Micro P2RY12 APBB1IP,Non-neuron,Immune,8058,Ma_rhesus|Micro P2RY12 APBB1IP
Ma,rhesus,Myeloid LSP1 LYZ,Non-neuron,Immune,126,Ma_rhesus|Myeloid LSP1 LYZ
Ma,rhesus,OPC PDGFRA PCDH15,Non-neuron,OPC,6176,Ma_rhesus|OPC PDGFRA PCDH15
Ma,rhesus,Oligo MOG CDH7,Non-neuron,Oligo,31,Ma_rhesus|Oligo MOG CDH7
Ma,rhesus,Oligo MOG FRY,Non-neuron,Oligo,5139,Ma_rhesus|Oligo MOG FRY
Ma,rhesus,Oligo MOG GSN,Non-neuron,Oligo,1492,Ma_rhesus|Oligo MOG GSN
Ma,rhesus,Oligo MOG OPALIN,Non-neuron,Oligo,14829,Ma_rhesus|Oligo MOG OPALIN
Ma,rhesus,PC P2RY14 GRM8,Non-neuron,Vascular,3415,Ma_rhesus|PC P2RY14 GRM8
Ma,rhesus,RB HBA1 HBB,Non-neuron,Other,111,Ma_rhesus|RB HBA1 HBB
Ma,rhesus,SMC ACTA2 CNN1,Non-neuron,Vascular,640,Ma_rhesus|SMC ACTA2 CNN1
Ma,rhesus,SMC ACTA2 CRISPLD2,Non-neuron,Vascular,72,Ma_rhesus|SMC ACTA2 CRISPLD2
Ma,rhesus,SMC ACTA2 CYP1B1,Non-neuron,Vascular,471,Ma_rhesus|SMC ACTA2 CYP1B1
Ma,rhesus,T SKAP1 CD247,Non-neuron,Immune,185,Ma_rhesus|T SKAP1 CD247
Ma,rhesus,VLMC COL1A2 SLC13A3,Non-neuron,Vascular,887,Ma_rhesus|VLMC COL1A2 SLC13A3
Ma,rhesus,VLMC COL1A2 VLMCA8,Non-neuron,Vascular,770,Ma_rhesus|VLMC COL1A2 VLMCA8
Ma,rhesus,VLMC SLC47A1 SLC4A4,Non-neuron,Vascular,921,Ma_rhesus|VLMC SLC47A1 SLC4A4
Ma,marmoset,Astro AQP4 SLC1A2,Non-neuron,Astrocyte,14663,Ma_marmoset|Astro AQP4 SLC1A2
Ma,marmoset,Astro GFAP AQP1,Non-neuron,Astrocyte,480,Ma_marmoset|Astro GFAP AQP1
Ma,marmoset,Astro GFAP FABP7,Non-neuron,Astrocyte,1003,Ma_marmoset|Astro GFAP FABP7
Ma,marmoset,B EBF1 IGKC,Non-neuron,Immune,6,Ma_marmoset|B EBF1 IGKC
Ma,marmoset,COP GPR17 SOX4,Non-neuron,OPC,30,Ma_marmoset|COP GPR17 SOX4
Ma,marmoset,Endo CLDN5 DKK2,Non-neuron,Vascular,93,Ma_marmoset|Endo CLDN5 DKK2
Ma,marmoset,Endo CLDN5 IL1R1,Non-neuron,Vascular,554,Ma_marmoset|Endo CLDN5 IL1R1
Ma,marmoset,Endo CLDN5 SLC7A5,Non-neuron,Vascular,3628,Ma_marmoset|Endo CLDN5 SLC7A5
Ma,marmoset,InN ADARB2 CADPS2,Neuron,CGE InN,215,Ma_marmoset|InN ADARB2 CADPS2
Ma,marmoset,InN ADARB2 CALCR,Neuron,CGE InN,168,Ma_marmoset|InN ADARB2 CALCR
Ma,marmoset,InN ADARB2 COL5A2,Neuron,CGE InN,383,Ma_marmoset|InN ADARB2 COL5A2
Ma,marmoset,InN ADARB2 FAM19A1,Neuron,CGE InN,670,Ma_marmoset|InN ADARB2 FAM19A1
Ma,marmoset,InN ADARB2 PALMD,Neuron,CGE InN,64,Ma_marmoset|InN ADARB2 PALMD
Ma,marmoset,InN ADARB2 RGS10,Neuron,CGE InN,427,Ma_marmoset|InN ADARB2 RGS10
Ma,marmoset,InN ADARB2 SFRP2,Neuron,CGE InN,382,Ma_marmoset|InN ADARB2 SFRP2
Ma,marmoset,InN LAMP5 ADAMTS20,Neuron,CGE InN,273,Ma_marmoset|InN LAMP5 ADAMTS20
Ma,marmoset,InN LAMP5 BMP7,Neuron,CGE InN,1312,Ma_marmoset|InN LAMP5 BMP7
Ma,marmoset,InN LAMP5 LHX6 PROX1,Neuron,CGE InN,362,Ma_marmoset|InN LAMP5 LHX6 PROX1
Ma,marmoset,InN LAMP5 LHX6 TAC1,Neuron,CGE InN,695,Ma_marmoset|InN LAMP5 LHX6 TAC1
Ma,marmoset,InN LAMP5 MEIS2,Neuron,CGE InN,80,Ma_marmoset|InN LAMP5 MEIS2
Ma,marmoset,InN LAMP5 RELN,Neuron,CGE InN,595,Ma_marmoset|InN LAMP5 RELN
Ma,marmoset,InN LAMP5 SYT10,Neuron,CGE InN,225,Ma_marmoset|InN LAMP5 SYT10
Ma,marmoset,InN LHX6 HGF STON2,Neuron,MGE InN,126,Ma_marmoset|InN LHX6 HGF STON2
Ma,marmoset,InN PVALB ANOS1,Neuron,MGE InN,1875,Ma_marmoset|InN PVALB ANOS1
Ma,marmoset,InN PVALB GRIN2C,Neuron,MGE InN,604,Ma_marmoset|InN PVALB GRIN2C
Ma,marmoset,InN PVALB HPSE,Neuron,MGE InN,1368,Ma_marmoset|InN PVALB HPSE
Ma,marmoset,InN PVALB PDE3A,Neuron,MGE InN,1010,Ma_marmoset|InN PVALB PDE3A
Ma,marmoset,InN PVALB PIEZO2,Neuron,MGE InN,1398,Ma_marmoset|InN PVALB PIEZO2
Ma,marmoset,InN PVALB PRKCH,Neuron,MGE InN,370,Ma_marmoset|InN PVALB PRKCH
Ma,marmoset,InN PVALB SNTB1,Neuron,MGE InN,434,Ma_marmoset|InN PVALB SNTB1
Ma,marmoset,InN PVALB SYT2,Neuron,MGE InN,387,Ma_marmoset|InN PVALB SYT2
Ma,marmoset,InN SST ADAMTSL1,Neuron,MGE InN,803,Ma_marmoset|InN SST ADAMTSL1
Ma,marmoset,InN SST ADRA1D,Neuron,MGE InN,198,Ma_marmoset|InN SST ADRA1D
Ma,marmoset,InN SST ANKRD33B,Neuron,MGE InN,55,Ma_marmoset|InN SST ANKRD33B
Ma,marmoset,InN SST FREM1,Neuron,MGE InN,1295,Ma_marmoset|InN SST FREM1
Ma,marmoset,InN SST HGF GABRQ,Neuron,MGE InN,200,Ma_marmoset|InN SST HGF GABRQ
Ma,marmoset,InN SST HS3ST5,Neuron,MGE InN,519,Ma_marmoset|InN SST HS3ST5
Ma,marmoset,InN SST HTR2C,Neuron,MGE InN,822,Ma_marmoset|InN SST HTR2C
Ma,marmoset,InN SST KLHL14,Neuron,MGE InN,440,Ma_marmoset|InN SST KLHL14
Ma,marmoset,InN SST NPY,Neuron,MGE InN,120,Ma_marmoset|InN SST NPY
Ma,marmoset,InN SST PLPP4,Neuron,MGE InN,550,Ma_marmoset|InN SST PLPP4
Ma,marmoset,InN SST STK32A,Neuron,MGE InN,1417,Ma_marmoset|InN SST STK32A
Ma,marmoset,InN SST THSD7B,Neuron,MGE InN,751,Ma_marmoset|InN SST THSD7B
Ma,marmoset,InN SST TRPC7,Neuron,MGE InN,1254,Ma_marmoset|InN SST TRPC7
Ma,marmoset,InN VIP ADAM12,Neuron,CGE InN,576,Ma_marmoset|InN VIP ADAM12
Ma,marmoset,InN VIP CLSTN2,Neuron,CGE InN,1376,Ma_marmoset|InN VIP CLSTN2
Ma,marmoset,InN VIP EGF,Neuron,CGE InN,382,Ma_marmoset|InN VIP EGF
Ma,marmoset,InN VIP EXPH5,Neuron,CGE InN,849,Ma_marmoset|InN VIP EXPH5
Ma,marmoset,InN VIP FREM2,Neuron,CGE InN,772,Ma_marmoset|InN VIP FREM2
Ma,marmoset,InN VIP HS3ST3B1,Neuron,CGE InN,1300,Ma_marmoset|InN VIP HS3ST3B1
Ma,marmoset,InN VIP MDGA1,Neuron,CGE InN,65,Ma_marmoset|InN VIP MDGA1
Ma,marmoset,InN VIP MEGF11 LHFP,Neuron,CGE InN,682,Ma_marmoset|InN VIP MEGF11 LHFP
Ma,marmoset,InN VIP PENK,Neuron,CGE InN,97,Ma_marmoset|InN VIP PENK
